game_id,igdb_id,vgi_id,name,released,steam_id,slug,price,units_sold_vgi,reviews,followers,rating,genres,developers,publishers,publishers_type,revenue_vgi,tags
1226691,,696923,Exoprimal Open Beta Test,2023-03-16,1904230,exoprimal-open-beta-test,0.0,55200,1812,1468,54.581,Action,Capcom,Capcom,AAA,0,"['Action', 'Multiplayer', 'Third-Person Shooter', 'Online Co-Op', 'Character Customization', 'PvE', 'Third-Person', 'Tactical', 'Futuristic', 'Destruction', 'Team-Based', 'Dinosaurs', '3D', 'Survival', 'FPS', 'Shooter', 'Sci-fi', 'PvP']"
245235,212050.0,626894,Mato Anomalies,2023-03-10,2024390,mato-anomalies,14.99,5190,173,3765,71.098,RPG,Arrowiz,Prime Matter,AA,126000,"['Adventure', 'Singleplayer', 'RPG', 'Turn-Based Tactics', 'Mystery', 'Party-Based RPG', 'Dark', 'Futuristic', 'Detective', 'Psychological', 'Supernatural', 'Well-Written', '3D', 'JRPG', 'Anime', 'Atmospheric', 'Violent', 'Visual Novel', 'Multiple Endings', 'Nudity']"
479038,217577.0,676467,FATAL FRAME / PROJECT ZERO: Mask of the Lunar Eclipse,2023-03-09,2130460,fatal-frame-project-zero-mask-of-the-lunar-eclipse,49.99,44430,1481,17579,90.412,Adventure,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,1700000,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', '1980s', 'Psychological Horror', 'Mystery', 'Dark', 'Thriller', 'Third-Person', 'Survival Horror', 'Beautiful', 'Psychological', 'Lore-Rich', '3D', 'Female Protagonist', 'JRPG', 'Atmospheric', 'Horror', 'Sexual Content']"
1226018,119177.0,637079,Call of Duty®: Modern Warfare®,2023-03-08,2000950,call-of-duty-modern-warfare,59.99,595000,19856,41650,79.125,Action,"Beenox, High Moon Studios, Infinity Ward, Raven Software",Activision,AAA,18600000,"['Action', 'Singleplayer', 'Multiplayer', 'Gun Customization', 'Gore', 'Co-op', 'First-Person', 'Online Co-Op', 'War', 'Military', 'Zombies', 'Tactical', 'Battle Royale', 'Modern', 'FPS', 'Shooter', 'Story Rich', 'Violent', 'PvP', 'Realistic']"
1226017,137001.0,697379,Call of Duty®: Black Ops Cold War,2023-03-08,1985810,call-of-duty-black-ops-cold-war,59.99,572000,19092,31524,80.285,Action,"Activision Shanghai, Beenox, High Moon Studios, Raven Software, Sledgehammer Games, Treyarch",Activision,AAA,18300000,"['Action', 'Singleplayer', 'Multiplayer', 'Gun Customization', 'Gore', 'Co-op', 'First-Person', 'Online Co-Op', 'PvE', 'War', 'Military', 'Zombies', 'Tactical', 'Cold War', 'FPS', 'Shooter', 'Story Rich', 'Violent', 'PvP', 'Sexual Content']"
1226032,165067.0,640866,Call of Duty®: Vanguard,2023-03-08,1985820,call-of-duty-vanguard,59.99,95940,3205,14189,67.114,Action,"Beenox, Demonware, High Moon Studios, Raven Software, Sledgehammer Games, Treyarch",Activision,AAA,3300000,"['Action', 'Singleplayer', 'Multiplayer', 'Gun Customization', 'Gore', 'Psychological Horror', 'Co-op', 'First-Person', 'Online Co-Op', 'PvE', 'Military', 'Zombies', 'World War II', 'Tactical', 'Alternate History', 'Female Protagonist', 'FPS', 'Shooter', 'Violent', 'PvP']"
1052671,236694.0,676324,PARANORMASIGHT: The Seven Mysteries of Honjo,2023-03-08,2106840,paranormasight-the-seven-mysteries-of-honjo,19.99,148000,4939,12144,95.809,"Adventure, Simulation, RPG",Square Enix,Square Enix,AAA,2000000,"['Adventure', 'Simulation', 'Singleplayer', 'Choose Your Own Adventure', 'RPG', '1980s', 'Hand-drawn', 'Text-Based', 'Mystery', 'Point & Click', '2D Platformer', 'Supernatural', 'Well-Written', 'JRPG', 'Story Rich', 'Retro', 'Anime', 'Visual Novel', 'Horror', 'Multiple Endings']"
169638,204628.0,657487,Wo Long: Fallen Dynasty,2023-03-03,1448440,wo-long-fallen-dynasty,39.99,820000,27330,100000,48.353,"Action, Adventure, RPG","KOEI TECMO GAMES CO., LTD.","CE-Asia(Asia), KOEI TECMO GAMES CO., LTD.","AAA, Indie",38000000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Gore', 'Action RPG', 'Souls-like', 'Co-op', 'Dark Fantasy', 'Character Customization', 'Historical', 'Hack and Slash', 'Third-Person', 'Martial Arts', 'Female Protagonist', 'JRPG', 'Fantasy', 'Atmospheric', 'Difficult', 'Violent']"
400378,152074.0,703018,Scars Above,2023-02-28,1196090,scars-above,29.99,79530,2651,26866,77.178,"Action, Adventure",Mad Head Games,Prime Matter,AA,1500000,"['Action', 'Adventure', 'Singleplayer', 'Aliens', 'Action-Adventure', 'Mystery', 'Souls-like', 'Third-Person Shooter', 'Third-Person', '3D', 'Female Protagonist', 'Shooter', 'Exploration', 'Open World', 'Space', 'Sci-fi', 'Difficult', 'Horror']"
478983,217554.0,616885,OCTOPATH TRAVELER II,2023-02-24,1971650,octopath-traveler-ii,59.99,392000,13072,81115,94.974,RPG,"ACQUIRE Corp., Square Enix",Square Enix,AAA,17700000,"['Strategy', 'Adventure', 'Singleplayer', 'Casual', 'RPG', 'Choices Matter', '2.5D', 'Turn-Based Combat', 'Party-Based RPG', 'Magic', 'Emotional', 'Pixel Graphics', 'Turn-Based', 'JRPG', 'Fantasy', 'Open World', 'Story Rich', 'Anime', 'Atmospheric', 'Cute']"
479054,217597.0,625713,Like a Dragon: Ishin!,2023-02-21,1805480,like-a-dragon-ishin,59.99,160000,5326,43654,83.027,"Action, Adventure",Ryu Ga Gotoku Studio,SEGA,AAA,7000000,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', ""Beat 'em up"", 'Gore', 'Action RPG', 'Historical', 'Hack and Slash', 'Minigames', 'Martial Arts', 'JRPG', 'Open World', 'Comedy', 'Story Rich', 'Funny', 'Great Soundtrack', 'Violent', 'Sexual Content', 'Nudity']"
801303,13561.0,638367,Digimon World: Next Order,2023-02-21,1530160,digimon-world-next-order,59.99,55020,1834,18200,83.37,"Simulation, RPG","HYDE, Inc.",Bandai Namco,AAA,2200000,"['Action', 'Adventure', 'Simulation', 'Singleplayer', 'Casual', 'RPG', 'Party-Based RPG', 'Creature Collector', '3D', 'JRPG', 'Open World', 'Anime', 'Cute']"
11725,76747.0,698750,Atomic Heart,2023-02-20,668580,atomic-heart,59.99,1100000,36576,231000,82.245,"Action, Adventure, RPG",Mundfish,"4Divinity, Focus Entertainment","AA, Indie",47200000,"['Action', 'Singleplayer', 'RPG', 'Robots', 'Action-Adventure', 'Gore', 'Action RPG', 'Mystery', 'First-Person', 'Cyberpunk', 'Alternate History', 'FPS', 'Puzzle', 'Shooter', 'Exploration', 'Open World', 'Sci-fi', 'Atmospheric', 'Horror', 'Sexual Content']"
558343,218793.0,636720,WILD HEARTS™,2023-02-16,1938010,wild-hearts,69.99,360000,12009,67669,46.94,"Action, Adventure","KOEI TECMO GAMES CO., LTD.",Electronic Arts,AAA,19200000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Multiplayer', 'Nature', 'Action-Adventure', 'Souls-like', 'Co-op', 'Dragons', 'Hack and Slash', 'Crafting', 'Third-Person', 'Hunting', 'Creature Collector', '3D', 'Building', 'Exploration', 'Fantasy', 'Colorful']"
883775,134584.0,653116,Returnal™,2023-02-15,1649240,returnal,59.99,243000,8113,51781,82.017,Action,"Climax Studios, Housemarque",PlayStation Publishing LLC,AAA,11100000,"['Action', 'Singleplayer', 'Multiplayer', 'Bullet Hell', 'Psychological Horror', 'Co-op', 'Third-Person Shooter', 'Online Co-Op', 'Action Roguelike', 'Metroidvania', 'Female Protagonist', 'Roguelike', 'Arcade', 'Shooter', 'Roguelite', 'Space', 'Sci-fi', 'Atmospheric', 'Difficult', 'Horror']"
1053038,,661983,The Dark Pictures Anthology: The Devil in Me - Friend's Pass,2023-02-15,2285890,the-dark-pictures-anthology-the-devil-in-me-friend-s-pass,0.0,5040,168,629,30.952,Adventure,Supermassive Games,Bandai Namco,AAA,0,"['Action', 'Adventure', 'Singleplayer', 'Choose Your Own Adventure', 'Choices Matter', 'Action-Adventure', 'Drama', 'Gore', 'Psychological Horror', 'Dark', 'Online Co-Op', 'Cinematic', 'Nonlinear', 'Co-op Campaign', 'Violent', 'Horror', 'Realistic']"
71382,136625.0,726131,Hogwarts Legacy,2023-02-10,990080,hogwarts-legacy,59.99,9400000,313000,664000,90.347,"Action, Adventure, RPG",Avalanche Software,Warner Bros. Games,AAA,418100000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Choices Matter', 'Action-Adventure', 'Action RPG', 'Dark', 'Character Customization', 'Third-Person', 'Magic', 'Combat', 'Puzzle', 'Exploration', 'Fantasy', 'Open World', 'Story Rich', 'Atmospheric', 'Great Soundtrack', 'Family Friendly']"
1052527,150005.0,626931,Sonic Colors: Ultimate,2023-02-06,2055290,sonic-colors-ultimate,39.99,36210,1235,4530,67.045,"Action, Casual",Blind Squirrel Entertainment,SEGA,AAA,883000,"['Action', 'Singleplayer', 'Casual', 'Multiplayer', 'Action-Adventure', 'Co-op', 'Local Multiplayer', '3D Platformer', '2D', 'Platformer', 'Atmospheric', 'Great Soundtrack', 'Family Friendly', 'Colorful', 'Fast-Paced']"
169543,204631.0,673070,SpellForce: Conquest of Eo,2023-02-03,1581770,spellforce-conquest-of-eo,29.99,65490,2183,24388,80.806,"Strategy, RPG",Owned by Gravity,THQ Nordic,AA,1400000,"['Strategy', 'Old School', 'Singleplayer', 'RPG', 'Turn-Based Tactics', 'Medieval', 'Dwarf', 'Dark Fantasy', 'Military', 'Crafting', 'Grand Strategy', 'Magic', 'Turn-Based Strategy', 'Strategy RPG', 'Tactical RPG', 'Lore-Rich', 'Horses', '3D', 'Top-Down', 'Fantasy']"
1051827,133807.0,631433,Trackmania,2023-02-02,2225070,trackmania,0.0,448000,14944,7648,76.646,Racing,Nadeo,Ubisoft,AAA,0,"['Singleplayer', 'Free to Play', 'Multiplayer', 'Competitive', 'Racing', 'Controller', 'Driving', 'Stylized', 'VR', 'Co-op', 'Split Screen', 'Level Editor', 'Local Multiplayer', 'eSports', 'Time Attack', '3D', 'Arcade', 'Colorful', 'PvP']"
48012,146957.0,672338,Undisputed,2023-01-31,1451190,undisputed,49.99,564000,18798,69397,63.544,"Action, Simulation, Sports",Steel City Interactive,Deep Silver,AA,15700000,"['Action', 'Simulation', 'Singleplayer', 'Early Access', 'Multiplayer', 'Sports', 'Controller', 'Immersive Sim', 'Fighting', 'Character Customization', 'PvE', 'Third-Person', 'Local Multiplayer', 'eSports', '3D Fighter', 'Combat', 'Boxing', '3D', 'PvP', 'Realistic']"
63487,171219.0,727722,SpongeBob SquarePants: The Cosmic Shake,2023-01-31,1282150,spongebob-squarepants-the-cosmic-shake,39.99,107000,3562,13564,92.28,Action,Purple Lamp,THQ Nordic,AA,3000000,"['Action', 'Adventure', 'Singleplayer', 'Multiplayer', 'Controller', 'Action-Adventure', 'Memes', 'Cartoon', 'Third-Person', '3D Platformer', 'Collectathon', 'Platformer', 'Open World', 'Comedy', 'Story Rich', 'Funny', 'Great Soundtrack', 'Family Friendly', 'Colorful']"
478470,159119.0,639314,Dead Space,2023-01-27,1693980,dead-space,59.99,1500000,49180,114000,90.628,"Action, Adventure",MOTIVE,Electronic Arts,AAA,60800000,"['Action', 'Adventure', 'Singleplayer', 'Aliens', 'Action-Adventure', 'Psychological Horror', 'Dark', 'Third-Person Shooter', 'Third-Person', 'Survival Horror', 'Remake', 'Blood', 'Combat', 'Survival', 'Shooter', 'Space', 'Sci-fi', 'Atmospheric', 'Violent', 'Horror']"
883944,100413.0,677058,Watch Dogs: Legion,2023-01-26,2239550,watch-dogs-legion,59.99,295000,9818,24229,57.058,"Action, Adventure",Ubisoft,Ubisoft,AAA,8400000,"['Action', 'Adventure', 'Singleplayer', 'Choose Your Own Adventure', 'RPG', 'Multiplayer', 'Action-Adventure', 'Driving', 'Co-op', 'Third-Person Shooter', 'Hacking', 'Online Co-Op', 'Third-Person', 'Dystopian ', 'Cyberpunk', 'Underground', 'Shooter', 'Exploration', 'Open World', 'Realistic']"
1051880,233585.0,681750,Hi-Fi RUSH,2023-01-25,1817230,hi-fi-rush,29.99,989000,33011,75365,97.34,Action,Tango Gameworks,Bethesda Softworks,AAA,22800000,"['Action', 'Adventure', 'Singleplayer', 'Robots', 'Music', 'Action-Adventure', 'Stylized', ""Beat 'em up"", 'Character Action Game', 'Hack and Slash', 'Third-Person', 'Cyberpunk', 'Rhythm', 'Spectacle fighter', 'Cartoony', 'Platformer', 'Comedy', 'Anime', 'Great Soundtrack', 'Colorful']"
65859,134583.0,625044,Forspoken,2023-01-24,1680880,forspoken,69.99,240000,8009,76520,62.118,"Action, Adventure, RPG",,Square Enix,AAA,12600000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Action RPG', 'Psychological Horror', 'Dark', 'Magic', 'Cinematic', 'Parkour', 'Immersive', 'Lore-Rich', 'Female Protagonist', 'Exploration', 'Fantasy', 'Open World', 'Story Rich', 'Atmospheric', 'Violent', 'Mature']"
322890,182403.0,640588,Neptunia: Sisters VS Sisters,2023-01-24,1932160,neptunia-sisters-vs-sisters,49.99,22020,734,6516,84.469,"Action, RPG","Compile Heart, Idea Factory",Idea Factory International,AA,794000,"['Action', 'Adventure', 'Singleplayer', 'RPG', ""Beat 'em up"", 'Action RPG', 'Character Customization', 'Hack and Slash', 'Third-Person', 'Combat', '3D', 'Female Protagonist', 'JRPG', 'Comedy', 'Anime', 'Funny', 'Cute', 'Sexual Content', 'Nudity']"
1051684,118218.0,691743,Ghost Recon Breakpoint,2023-01-23,2231380,ghost-recon-breakpoint,59.99,912000,30387,55768,72.844,"Action, Adventure",Ubisoft,Ubisoft,AAA,24600000,"['Action', 'Adventure', 'Singleplayer', 'Multiplayer', 'Gore', 'Co-op', 'Third-Person Shooter', 'Online Co-Op', 'Character Customization', 'Military', 'Third-Person', 'Tactical', 'Looter Shooter', 'FPS', 'Stealth', 'Shooter', 'Open World', 'Violent', 'Realistic', 'Sexual Content']"
1051597,178126.0,624282,Grand Theft Auto: San Andreas - The Definitive Edition,2023-01-19,1547000,grand-theft-auto-san-andreas-the-definitive-edition,59.99,240000,8045,26383,75.736,"Action, Adventure",Rockstar Games,Rockstar Games,AAA,8200000,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', 'Classic', 'Gore', 'Psychological Horror', 'Memes', 'Third-Person Shooter', 'Third-Person', 'Crime', 'Combat', ""1990's"", 'Open World', 'Story Rich', 'Sandbox', 'Violent', 'Mature', 'Sexual Content', 'Nudity']"
1051596,178125.0,614542,Grand Theft Auto: Vice City - The Definitive Edition,2023-01-19,1546990,grand-theft-auto-vice-city-the-definitive-edition,59.99,140000,4706,9155,79.346,"Action, Adventure",Rockstar Games,Rockstar Games,AAA,4800000,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', 'Classic', '1980s', 'Third-Person Shooter', 'Third-Person', 'Crime', 'Combat', 'Open World', 'Story Rich', 'Sandbox', 'Atmospheric', 'Great Soundtrack', 'Violent', 'Mature', 'Sexual Content', 'Nudity']"
1051595,178123.0,672859,Grand Theft Auto III - The Definitive Edition,2023-01-19,1546970,grand-theft-auto-iii-the-definitive-edition,59.99,113000,3830,4583,66.449,"Action, Adventure",Rockstar Games,Rockstar Games,AAA,3900000,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', 'Classic', 'Third-Person Shooter', 'Third-Person', 'Crime', 'Combat', 'Open World', 'Violent', 'Sexual Content']"
884063,234701.0,636002,Persona 3 Portable,2023-01-19,1809700,persona-3-portable,19.99,149000,4977,20751,79.908,"Adventure, Strategy, RPG",ATLUS,SEGA,AAA,2300000,"['Strategy', 'Adventure', 'Singleplayer', 'RPG', 'Mystery', 'Turn-Based Combat', 'Party-Based RPG', 'Dark', 'Dating Sim', 'Turn-Based Strategy', 'Emotional', 'Female Protagonist', 'JRPG', 'Story Rich', 'Anime', 'Great Soundtrack', 'Violent', 'Visual Novel', 'Multiple Endings', 'Sexual Content']"
967066,90099.0,641988,Tom Clancy's The Division 2,2023-01-12,2221490,tom-clancy-s-the-division-2,29.99,626000,20876,39032,75.786,"Action, Adventure, RPG",Ubisoft,Ubisoft,AAA,9700000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Massively Multiplayer', 'Multiplayer', 'Co-op', 'Third-Person Shooter', 'Online Co-Op', 'Loot', 'Character Customization', 'PvE', 'Military', 'Post-apocalyptic', 'Looter Shooter', 'Survival', 'Shooter', 'Open World', 'Story Rich', 'PvP']"
245578,194837.0,654031,ONE PIECE ODYSSEY,2023-01-12,814000,one-piece-odyssey,39.99,93930,3131,47211,79.879,"Action, Adventure, Casual, RPG","ILCA,Inc.",Bandai Namco,AAA,4200000,"['Adventure', 'Singleplayer', 'RPG', 'Action-Adventure', 'Mystery', 'Pirates', 'Turn-Based Combat', 'Party-Based RPG', 'Third-Person', 'Team-Based', '3D', 'Cartoony', 'Exploration', 'JRPG', 'Open World', 'Comedy', 'Story Rich', 'Anime', 'Funny', 'Colorful']"
967064,138765.0,661585,Scott Pilgrim vs The World,2023-01-05,2215260,scott-pilgrim-vs-the-world,14.99,89520,2984,11976,75.168,"Action, Adventure","Engine Software, Ubisoft",Ubisoft,AAA,609000,"['Action', 'Adventure', 'Indie', 'Singleplayer', 'Multiplayer', 'Side Scroller', ""Beat 'em up"", 'Co-op', '4 Player Local', 'LGBTQ+', 'Online Co-Op', 'Local Multiplayer', 'Comic Book', 'Local Co-Op', '2D', 'Pixel Graphics', 'Arcade', 'Retro', 'Great Soundtrack', 'PvP']"
883720,119357.0,641990,Immortals Fenyx Rising,2022-12-15,2221920,immortals-fenyx-rising,39.99,108000,3606,14218,71.242,"Action, Adventure, RPG",Ubisoft,Ubisoft,AAA,2600000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Action-Adventure', 'Action RPG', 'Character Customization', 'Historical', 'Third-Person', 'Magic', 'Combat', 'Mythology', '3D', 'Female Protagonist', 'Puzzle', 'Exploration', 'Fantasy', 'Open World', 'Story Rich', 'Colorful']"
59335,152129.0,652428,BLACKTAIL,2022-12-15,1532690,blacktail,29.99,64740,2158,27004,81.696,"Action, Adventure, RPG",THE PARASIGHT,Focus Entertainment,AA,1200000,"['Action', 'Singleplayer', 'Choices Matter', 'Action-Adventure', 'Dark Humor', 'Action RPG', 'Medieval', 'First-Person', 'Dark Fantasy', 'Surreal', 'Mythology', 'Archery', 'Female Protagonist', 'FPS', 'Exploration', 'Open World', 'Story Rich', 'Atmospheric', 'Colorful', 'Multiple Endings']"
479077,205201.0,673234,CRISIS CORE –FINAL FANTASY VII– REUNION,2022-12-13,1608070,crisiscore–finalfantasyvii–reunion,49.99,217000,7220,52438,89.917,"Action, RPG","Square Enix, TOSE CO., LTD.",Square Enix,AAA,8000000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Controller', 'Action-Adventure', 'Drama', 'Action RPG', 'Party-Based RPG', 'Third-Person', 'Magic', 'Cinematic', '3D Platformer', 'Spectacle fighter', '3D', 'JRPG', 'Fantasy', 'Story Rich', 'Sci-fi', 'Realistic']"
801547,119158.0,618063,Roller Champions™,2022-12-13,2211280,roller-champions,0.0,23760,792,1327,68.687,"Free to Play, Sports",Ubisoft,Ubisoft,AAA,0,"['Free to Play', 'Multiplayer', 'Sports', 'Character Customization', 'Third-Person', 'Team-Based', 'eSports', 'Skating', '3D', 'Arcade', 'Colorful', 'PvP']"
800945,133004.0,627761,Assassin's Creed Valhalla,2022-12-06,2208920,assassin-s-creed-valhalla,59.99,882000,29384,71692,69.517,"Action, Adventure, RPG",Ubisoft,Ubisoft,AAA,27200000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Multiplayer', 'Assassin', 'Action-Adventure', 'Action RPG', 'Medieval', 'Souls-like', 'Character Customization', 'Historical', 'Third-Person', 'Female Protagonist', 'Stealth', 'Open World', 'Story Rich', 'Atmospheric', 'Violent', 'Vikings']"
38219,121919.0,724698,Knights of Honor II: Sovereign,2022-12-06,736820,knights-of-honor-ii-sovereign,44.99,168000,5591,60973,76.999,"Simulation, Strategy",Black Sea Games,THQ Nordic,AA,5200000,"['Strategy', 'Simulation', 'Singleplayer', 'Multiplayer', 'Medieval', 'Historical', 'Grand Strategy', '4X', 'RTS', 'City Builder', 'Sandbox']"
169107,141538.0,672840,The Callisto Protocol,2022-12-02,1544020,the-callisto-protocol,59.99,1200000,38935,88835,64.777,"Action, Adventure",Striking Distance Studios,"KRAFTON, Inc.",AA,51900000,"['Action', 'Adventure', 'Singleplayer', 'Robots', 'Action-Adventure', 'Dark', 'Third-Person Shooter', 'PvE', 'Third-Person', 'Survival Horror', 'Cinematic', 'Futuristic', '3D', 'Shooter', 'Linear', 'Story Rich', 'Space', 'Sci-fi', 'Horror', 'Realistic']"
558372,219442.0,625951,Need for Speed™ Unbound,2022-12-02,1846380,need-for-speed-unbound,69.99,1400000,47518,75242,60.32,"Action, Racing",Criterion Games,Electronic Arts,AAA,50900000,"['Action', 'Adventure', 'Simulation', 'Singleplayer', 'Casual', 'Multiplayer', 'Sports', 'Racing', 'Music', 'Controller', 'Driving', 'Split Screen', 'Online Co-Op', 'Character Customization', 'Immersive', 'Combat Racing', 'Arcade', 'Open World', 'Anime', 'Atmospheric']"
62358,165347.0,700187,Marvel's Midnight Suns,2022-12-02,368260,marvel-s-midnight-suns,59.99,643000,21429,59932,81.656,"Strategy, RPG",Firaxis Games,2K,AAA,23100000,"['Strategy', 'Adventure', 'Singleplayer', 'RPG', 'Turn-Based Tactics', 'Turn-Based Combat', 'Character Customization', 'Third-Person', 'Magic', 'Tactical', 'Turn-Based Strategy', 'Supernatural', 'Deckbuilding', 'Card Battler', 'Strategy RPG', 'Tactical RPG', 'Superhero', '3D', 'Card Game', 'Fantasy']"
479053,203315.0,639825,Romancing SaGa -Minstrel Song- Remastered,2022-12-01,1793030,romancing-saga-minstrel-song-remastered,24.99,9120,304,5156,87.5,RPG,"Bullets, Square Enix",Square Enix,AAA,176000,"['Singleplayer', 'RPG', 'Drama', 'Turn-Based Combat', 'Remake', 'Soundtrack', '3D', 'Female Protagonist', 'Turn-Based', 'JRPG', 'Fantasy', 'Story Rich', 'Anime', 'Multiple Endings']"
718871,,617741,NOBUNAGA'S AMBITION: Hadou,2022-12-01,2154770,nobunaga-s-ambition-hadou,0.0,3330,111,459,15.315,"Simulation, Strategy, Free to Play, MMO","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,0,"['Strategy', 'Simulation', 'Singleplayer', 'Free to Play', 'Massively Multiplayer', 'Multiplayer', 'Co-op', 'Online Co-Op', 'War', 'Historical', 'Wargame', 'Tactical', 'Real Time Tactics', 'Deckbuilding', '3D', 'Top-Down', 'RTS', 'PvP']"
169334,78113.0,658509,Gungrave G.O.R.E,2022-11-22,1630110,gungrave-g-o-r-e,29.99,22980,766,6863,70.496,"Action, Adventure, Simulation, Strategy","IGGYMOB Co.,Ltd",Prime Matter,AA,637000,"['Strategy', 'Action', 'Adventure', 'Simulation', 'Singleplayer', 'Controller', 'Bullet Time', 'Action-Adventure', 'Gore', 'Third-Person Shooter', 'Dark Fantasy', 'Hack and Slash', 'Surreal', 'Cyberpunk', 'Futuristic', 'Combat', '3D', ""Shoot 'Em Up"", 'Story Rich', 'Violent']"
49257,141547.0,611902,Evil West,2022-11-21,1065310,evil-west,49.99,290000,9650,73120,74.798,"Action, Adventure, RPG",Flying Wild Hog,Focus Entertainment,AA,9700000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Multiplayer', 'Action-Adventure', ""Beat 'em up"", 'Gore', 'Demons', 'Co-op', 'Third-Person Shooter', 'Character Action Game', 'Online Co-Op', 'Hack and Slash', 'Third-Person', 'Western', 'Vampire', 'Shooter', 'Story Rich', 'Violent']"
557808,134581.0,639958,Marvel's Spider-Man: Miles Morales,2022-11-18,1817190,marvel-s-spider-man-miles-morales,49.99,1600000,42596,113000,93.255,"Action, Adventure","Insomniac Games, Nixxes software",PlayStation Publishing LLC,AAA,56900000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Multiplayer', 'Action-Adventure', ""Beat 'em up"", 'Third-Person', 'Beautiful', 'Comic Book', 'Parkour', 'Superhero', 'Combat', 'Stealth', 'Exploration', 'Open World', 'Story Rich', 'Sci-fi', 'Great Soundtrack', 'Mature']"
244472,178361.0,658155,The Dark Pictures Anthology: The Devil in Me,2022-11-18,1567020,the-dark-pictures-anthology-the-devil-in-me,39.99,134000,4463,16482,55.792,Adventure,Supermassive Games,Bandai Namco,AAA,4100000,"['Adventure', 'Choices Matter', 'Action-Adventure', 'Drama', 'Psychological Horror', 'Mystery', 'Hack and Slash', 'Third-Person', 'Cinematic', 'Crime', 'Psychological', 'Narration', ""1990's"", 'Quick-Time Events', 'Survival', 'Story Rich', 'Atmospheric', 'Horror', 'Multiple Endings', 'Realistic']"
638329,165126.0,691032,Crysis 2 Remastered,2022-11-17,2096600,crysis-2-remastered,29.99,184000,6137,11274,89.18,Action,"Crytek, Saber Interactive",Crytek,AA,3700000,"['Action', 'Singleplayer', 'Multiplayer', 'Aliens', 'Dark Humor', 'First-Person', 'PvE', 'Dystopian ', 'Tactical', 'Futuristic', 'Post-apocalyptic', 'Combat', 'Hero Shooter', 'FPS', 'Shooter', ""Shoot 'Em Up"", 'Story Rich', 'Sandbox', 'Sci-fi', 'Violent']"
638330,165127.0,660915,Crysis 3 Remastered,2022-11-17,2096610,crysis-3-remastered,29.99,158000,5251,17041,88.25,Action,"Crytek, Saber Interactive",Crytek,AA,3200000,"['Action', 'Singleplayer', 'Aliens', 'First-Person', 'PvE', 'War', 'Dystopian ', 'Futuristic', 'Post-apocalyptic', 'Combat', 'Hero Shooter', 'FPS', 'Stealth', 'Shooter', 'Physics', ""Shoot 'Em Up"", 'Story Rich', 'Sandbox', 'Sci-fi', 'Violent']"
169541,204623.0,687579,Pentiment,2022-11-15,1205520,pentiment,19.99,223000,7428,27634,95.315,"Adventure, Casual",Obsidian Entertainment,Xbox Game Studios,AAA,3200000,"['Adventure', 'Singleplayer', 'Choose Your Own Adventure', 'Casual', 'Controller', 'Interactive Fiction', 'Stylized', 'Hand-drawn', 'Medieval', 'Mystery', 'Point & Click', 'Historical', 'Investigation', 'Detective', 'Conspiracy', 'Narrative', '2D', 'Exploration', 'Story Rich', 'Multiple Endings']"
638420,193664.0,697529,The Oregon Trail,2022-11-14,2013360,the-oregon-trail,29.99,27600,920,12544,80.543,"Adventure, Casual",Gameloft,Gameloft,AA,575000,"['Adventure', 'Old School', 'Choose Your Own Adventure', 'Inventory Management', 'Nature', 'Action-Adventure', 'Stylized', 'Historical', 'Crafting', 'Third-Person', 'Tactical', 'Western', 'Trading', ""1990's"", '2D', 'Pixel Graphics', 'Exploration', 'Resource Management', 'Story Rich', 'Colorful']"
246243,212584.0,719288,Tactics Ogre: Reborn,2022-11-11,1451090,tactics-ogre-reborn,49.99,111000,3691,39959,74.804,"Simulation, RPG",Square Enix,Square Enix,AAA,4200000,"['Simulation', 'Singleplayer', 'RPG', '2.5D', 'Turn-Based Tactics', 'Turn-Based Combat', 'Party-Based RPG', 'Remake', 'Turn-Based Strategy', 'Isometric', 'Strategy RPG', 'Tactical RPG', 'Pixel Graphics', 'Turn-Based', 'JRPG', 'Fantasy', 'Story Rich', 'Retro', 'Anime', 'Great Soundtrack']"
