name,released,steam_id,price,units_sold_vgi,reviews,followers,rating,genres,developers,publishers,publishers_type,revenue_vgi,tags,platforms,genre,Platform
Senuas Saga Hellblade II,2024-05-21,2461850.0,49.99,194000.0,6451.0,46647.0,87.692,"Action, Adventure",Ninja Theory,Xbox Game Studios,AAA,7200000.0,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', 'Psychological Horror', 'Dark', 'Dark Fantasy', 'Third-Person', 'Cinematic', 'Walking Simulator', 'Psychological', 'Swordplay', 'Combat', 'Mythology', 'Female Protagonist', 'Story Rich', 'Atmospheric', 'Horror', 'Realistic', 'Vikings']","PC, Xbox",Action,PC
Senuas Saga Hellblade II,2024-05-21,2461850.0,49.99,194000.0,6451.0,46647.0,87.692,"Action, Adventure",Ninja Theory,Xbox Game Studios,AAA,7200000.0,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', 'Psychological Horror', 'Dark', 'Dark Fantasy', 'Third-Person', 'Cinematic', 'Walking Simulator', 'Psychological', 'Swordplay', 'Combat', 'Mythology', 'Female Protagonist', 'Story Rich', 'Atmospheric', 'Horror', 'Realistic', 'Vikings']","PC, Xbox",Action,Xbox
Homeworld 3,2024-05-13,1840080.0,59.99,232000.0,7734.0,90709.0,40.354,"Simulation, Strategy",Blackbird Interactive,Gearbox Publishing,AA,10800000.0,"['Strategy', 'Simulation', 'Singleplayer', 'Multiplayer', 'Competitive', 'Co-op', 'Tactical', 'Real-Time', 'Isometric', 'Combat', '3D', 'Female Protagonist', 'RTS', 'Roguelike', 'Roguelite', 'Management', 'Story Rich', 'Space', 'Sci-fi', 'Atmospheric']",PC,Strategy,PC
PACMAN Mega Tunnel Battle Chomp Champs,2024-05-08,2095950.0,19.99,3720.0,124.0,1764.0,67.742,Casual,Amber Studio,Bandai Namco,AAA,55422.0,"['Casual', 'Multiplayer', 'Character Customization', 'Battle Royale', 'Top-Down', 'Arcade', 'Family Friendly', 'PvP']","PC, PlayStation, Xbox, Nintendo",Arcade,PC
PACMAN Mega Tunnel Battle Chomp Champs,2024-05-08,2095950.0,19.99,3720.0,124.0,1764.0,67.742,Casual,Amber Studio,Bandai Namco,AAA,55422.0,"['Casual', 'Multiplayer', 'Character Customization', 'Battle Royale', 'Top-Down', 'Arcade', 'Family Friendly', 'PvP']","PC, PlayStation, Xbox, Nintendo",Arcade,PlayStation
PACMAN Mega Tunnel Battle Chomp Champs,2024-05-08,2095950.0,19.99,3720.0,124.0,1764.0,67.742,Casual,Amber Studio,Bandai Namco,AAA,55422.0,"['Casual', 'Multiplayer', 'Character Customization', 'Battle Royale', 'Top-Down', 'Arcade', 'Family Friendly', 'PvP']","PC, PlayStation, Xbox, Nintendo",Arcade,Xbox
PACMAN Mega Tunnel Battle Chomp Champs,2024-05-08,2095950.0,19.99,3720.0,124.0,1764.0,67.742,Casual,Amber Studio,Bandai Namco,AAA,55422.0,"['Casual', 'Multiplayer', 'Character Customization', 'Battle Royale', 'Top-Down', 'Arcade', 'Family Friendly', 'PvP']","PC, PlayStation, Xbox, Nintendo",Arcade,Nintendo
INDIKA,2024-05-02,1373960.0,24.99,177000.0,5894.0,24884.0,90.414,Adventure,Odd Meter,11 bit studios,AA,3200000.0,"['Adventure', 'Singleplayer', 'Mystery', 'Dark', 'Third-Person', 'Surreal', 'Psychedelic', 'Cinematic', 'Walking Simulator', 'Psychological', 'Conversation', 'Narration', 'Female Protagonist', 'Puzzle', 'Exploration', 'Linear', 'Story Rich', 'Atmospheric', 'Horror', 'Mature']","PC, PlayStation, Xbox",Adventure,PC
INDIKA,2024-05-02,1373960.0,24.99,177000.0,5894.0,24884.0,90.414,Adventure,Odd Meter,11 bit studios,AA,3200000.0,"['Adventure', 'Singleplayer', 'Mystery', 'Dark', 'Third-Person', 'Surreal', 'Psychedelic', 'Cinematic', 'Walking Simulator', 'Psychological', 'Conversation', 'Narration', 'Female Protagonist', 'Puzzle', 'Exploration', 'Linear', 'Story Rich', 'Atmospheric', 'Horror', 'Mature']","PC, PlayStation, Xbox",Adventure,PlayStation
INDIKA,2024-05-02,1373960.0,24.99,177000.0,5894.0,24884.0,90.414,Adventure,Odd Meter,11 bit studios,AA,3200000.0,"['Adventure', 'Singleplayer', 'Mystery', 'Dark', 'Third-Person', 'Surreal', 'Psychedelic', 'Cinematic', 'Walking Simulator', 'Psychological', 'Conversation', 'Narration', 'Female Protagonist', 'Puzzle', 'Exploration', 'Linear', 'Story Rich', 'Atmospheric', 'Horror', 'Mature']","PC, PlayStation, Xbox",Adventure,Xbox
The Political Machine 2024,2024-05-02,2512090.0,19.99,6510.0,217.0,1185.0,76.037,"Simulation, Strategy",Stardock Entertainment,Stardock Entertainment,AA,94828.0,"['Strategy', 'Simulation', 'Singleplayer', 'Multiplayer', 'Economy', 'Education', 'Capitalism', 'Character Customization', 'Historical', 'Political', 'Turn-Based Strategy', 'America', 'Alternate History', 'Politics', 'Political Sim', 'Cartoony', 'Building', 'Card Game', 'Management', 'PvP']",PC,Strategy,PC
TopSpin 2K25,2024-04-26,1785650.0,99.99,94770.0,3159.0,7515.0,50.776,Sports,Hangar 13,2K,AAA,3900000.0,"['Simulation', 'Singleplayer', 'Multiplayer', 'Sports', 'Controller', 'PvE', 'Local Multiplayer', 'Soundtrack', 'Local Co-Op', 'Tennis', 'Family Friendly', 'PvP', 'Realistic']","PC, PlayStation, Xbox",Sports,PC
TopSpin 2K25,2024-04-26,1785650.0,99.99,94770.0,3159.0,7515.0,50.776,Sports,Hangar 13,2K,AAA,3900000.0,"['Simulation', 'Singleplayer', 'Multiplayer', 'Sports', 'Controller', 'PvE', 'Local Multiplayer', 'Soundtrack', 'Local Co-Op', 'Tennis', 'Family Friendly', 'PvP', 'Realistic']","PC, PlayStation, Xbox",Sports,PlayStation
TopSpin 2K25,2024-04-26,1785650.0,99.99,94770.0,3159.0,7515.0,50.776,Sports,Hangar 13,2K,AAA,3900000.0,"['Simulation', 'Singleplayer', 'Multiplayer', 'Sports', 'Controller', 'PvE', 'Local Multiplayer', 'Soundtrack', 'Local Co-Op', 'Tennis', 'Family Friendly', 'PvP', 'Realistic']","PC, PlayStation, Xbox",Sports,Xbox
SAND LAND,2024-04-25,1979440.0,59.99,33630.0,1121.0,28968.0,88.403,"Action, RPG","ILCA,Inc.",Bandai Namco,AAA,1500000.0,"['Action', 'Singleplayer', 'RPG', 'Action-Adventure', 'Gun Customization', 'Tanks', ""Beat 'em up"", 'Action RPG', 'Mechs', 'Third-Person Shooter', 'Combat Racing', 'Vehicular Combat', '3D', 'Cartoony', 'Exploration', 'Open World', 'Comedy', 'Story Rich', 'Sci-fi', 'Anime']","PC, PlayStation, Xbox",RPG,PC
SAND LAND,2024-04-25,1979440.0,59.99,33630.0,1121.0,28968.0,88.403,"Action, RPG","ILCA,Inc.",Bandai Namco,AAA,1500000.0,"['Action', 'Singleplayer', 'RPG', 'Action-Adventure', 'Gun Customization', 'Tanks', ""Beat 'em up"", 'Action RPG', 'Mechs', 'Third-Person Shooter', 'Combat Racing', 'Vehicular Combat', '3D', 'Cartoony', 'Exploration', 'Open World', 'Comedy', 'Story Rich', 'Sci-fi', 'Anime']","PC, PlayStation, Xbox",RPG,PlayStation
SAND LAND,2024-04-25,1979440.0,59.99,33630.0,1121.0,28968.0,88.403,"Action, RPG","ILCA,Inc.",Bandai Namco,AAA,1500000.0,"['Action', 'Singleplayer', 'RPG', 'Action-Adventure', 'Gun Customization', 'Tanks', ""Beat 'em up"", 'Action RPG', 'Mechs', 'Third-Person Shooter', 'Combat Racing', 'Vehicular Combat', '3D', 'Cartoony', 'Exploration', 'Open World', 'Comedy', 'Story Rich', 'Sci-fi', 'Anime']","PC, PlayStation, Xbox",RPG,Xbox
Rotwood,2024-04-24,2015270.0,19.99,222000.0,7405.0,44070.0,75.3,"Action, Adventure, Early Access, RPG",Klei Entertainment,Klei Entertainment,AA,1800000.0,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Multiplayer', 'Action-Adventure', ""Beat 'em up"", 'Action RPG', 'Medieval', 'Co-op', 'Dungeon Crawler', 'Online Co-Op', 'PvE', 'Hack and Slash', 'Action Roguelike', '2D', 'Exploration', 'Roguelite', 'Fantasy', 'Replay Value']",PC,Action,PC
Dead Island 2,2024-04-22,934700.0,49.99,450000.0,12117.0,44999.0,77.321,"Action, Adventure",Dambuster Studios,Deep Silver,AA,15000000.0,"['Action', 'Adventure', 'Controller', 'Action-Adventure', 'Dark Humor', 'Gore', 'Action RPG', 'Co-op', 'First-Person', 'Dark', 'Character Customization', 'PvE', 'Hack and Slash', 'Crafting', 'Survival Horror', 'Zombies', 'Post-apocalyptic', 'Combat', 'FPS', 'Horror']","PC, PlayStation, Xbox",Action,PC
Dead Island 2,2024-04-22,934700.0,49.99,450000.0,12117.0,44999.0,77.321,"Action, Adventure",Dambuster Studios,Deep Silver,AA,15000000.0,"['Action', 'Adventure', 'Controller', 'Action-Adventure', 'Dark Humor', 'Gore', 'Action RPG', 'Co-op', 'First-Person', 'Dark', 'Character Customization', 'PvE', 'Hack and Slash', 'Crafting', 'Survival Horror', 'Zombies', 'Post-apocalyptic', 'Combat', 'FPS', 'Horror']","PC, PlayStation, Xbox",Action,PlayStation
Dead Island 2,2024-04-22,934700.0,49.99,450000.0,12117.0,44999.0,77.321,"Action, Adventure",Dambuster Studios,Deep Silver,AA,15000000.0,"['Action', 'Adventure', 'Controller', 'Action-Adventure', 'Dark Humor', 'Gore', 'Action RPG', 'Co-op', 'First-Person', 'Dark', 'Character Customization', 'PvE', 'Hack and Slash', 'Crafting', 'Survival Horror', 'Zombies', 'Post-apocalyptic', 'Combat', 'FPS', 'Horror']","PC, PlayStation, Xbox",Action,Xbox
The Crew Motorfest,2024-04-18,2698940.0,69.99,210000.0,6990.0,15584.0,77.654,Racing,Ubisoft,Ubisoft,AAA,7000000.0,"['Singleplayer', 'Multiplayer', 'Sports', 'Racing', 'Driving', 'Co-op', 'Online Co-Op', 'Motorbike', '3D', 'Arcade', 'Open World', 'Sandbox', 'PvP']","PC, PlayStation, Xbox",Racing,PC
The Crew Motorfest,2024-04-18,2698940.0,69.99,210000.0,6990.0,15584.0,77.654,Racing,Ubisoft,Ubisoft,AAA,7000000.0,"['Singleplayer', 'Multiplayer', 'Sports', 'Racing', 'Driving', 'Co-op', 'Online Co-Op', 'Motorbike', '3D', 'Arcade', 'Open World', 'Sandbox', 'PvP']","PC, PlayStation, Xbox",Racing,PlayStation
The Crew Motorfest,2024-04-18,2698940.0,69.99,210000.0,6990.0,15584.0,77.654,Racing,Ubisoft,Ubisoft,AAA,7000000.0,"['Singleplayer', 'Multiplayer', 'Sports', 'Racing', 'Driving', 'Co-op', 'Online Co-Op', 'Motorbike', '3D', 'Arcade', 'Open World', 'Sandbox', 'PvP']","PC, PlayStation, Xbox",Racing,Xbox
Millennia,2024-03-26,1268590.0,39.99,96600.0,3548.0,39583.0,69.109,"Simulation, Strategy",C Prompt Games,Paradox Interactive,AA,2900000.0,"['Strategy', 'Simulation', 'Singleplayer', 'Multiplayer', 'Economy', 'Turn-Based Combat', 'Hex Grid', 'War', 'Historical', 'Military', 'Grand Strategy', 'Political', 'Tactical', 'Turn-Based Strategy', 'Alternate History', 'Diplomacy', '4X', 'Turn-Based', 'Management', 'Replay Value']",PC,Strategy,PC
SOUTH PARK SNOW DAY,2024-03-26,1214650.0,29.99,109000.0,3617.0,17955.0,51.203,"Action, Adventure",Question,THQ Nordic,AA,2500000.0,"['Action', 'Adventure', 'Controller', 'Action-Adventure', 'Dark Humor', 'Action RPG', 'Mystery', 'Memes', 'Cartoon', 'Hack and Slash', 'Third-Person', 'Magic', 'Dark Comedy', 'Satire', 'Parody ', 'Combat', 'Cartoony', 'Fantasy', 'Comedy', 'Funny']","PC, PlayStation, Xbox, Nintendo",Action,PC
SOUTH PARK SNOW DAY,2024-03-26,1214650.0,29.99,109000.0,3617.0,17955.0,51.203,"Action, Adventure",Question,THQ Nordic,AA,2500000.0,"['Action', 'Adventure', 'Controller', 'Action-Adventure', 'Dark Humor', 'Action RPG', 'Mystery', 'Memes', 'Cartoon', 'Hack and Slash', 'Third-Person', 'Magic', 'Dark Comedy', 'Satire', 'Parody ', 'Combat', 'Cartoony', 'Fantasy', 'Comedy', 'Funny']","PC, PlayStation, Xbox, Nintendo",Action,PlayStation
SOUTH PARK SNOW DAY,2024-03-26,1214650.0,29.99,109000.0,3617.0,17955.0,51.203,"Action, Adventure",Question,THQ Nordic,AA,2500000.0,"['Action', 'Adventure', 'Controller', 'Action-Adventure', 'Dark Humor', 'Action RPG', 'Mystery', 'Memes', 'Cartoon', 'Hack and Slash', 'Third-Person', 'Magic', 'Dark Comedy', 'Satire', 'Parody ', 'Combat', 'Cartoony', 'Fantasy', 'Comedy', 'Funny']","PC, PlayStation, Xbox, Nintendo",Action,Xbox
SOUTH PARK SNOW DAY,2024-03-26,1214650.0,29.99,109000.0,3617.0,17955.0,51.203,"Action, Adventure",Question,THQ Nordic,AA,2500000.0,"['Action', 'Adventure', 'Controller', 'Action-Adventure', 'Dark Humor', 'Action RPG', 'Mystery', 'Memes', 'Cartoon', 'Hack and Slash', 'Third-Person', 'Magic', 'Dark Comedy', 'Satire', 'Parody ', 'Combat', 'Cartoony', 'Fantasy', 'Comedy', 'Funny']","PC, PlayStation, Xbox, Nintendo",Action,Nintendo
The Settlers New Allies,2024-03-26,2750080.0,39.99,24600.0,820.0,9400.0,47.683,Strategy,Ubisoft,Ubisoft,AAA,658000.0,"['Strategy', 'Simulation', 'Singleplayer', 'Multiplayer', 'Economy', 'Colony Sim', 'Crafting', 'Tactical', 'God Game', '3D', 'Building', 'RTS', 'City Builder', 'Base Building', 'Management', 'Relaxing', 'Colorful', 'PvP']","PC, PlayStation, Xbox, Nintendo",Strategy,PC
The Settlers New Allies,2024-03-26,2750080.0,39.99,24600.0,820.0,9400.0,47.683,Strategy,Ubisoft,Ubisoft,AAA,658000.0,"['Strategy', 'Simulation', 'Singleplayer', 'Multiplayer', 'Economy', 'Colony Sim', 'Crafting', 'Tactical', 'God Game', '3D', 'Building', 'RTS', 'City Builder', 'Base Building', 'Management', 'Relaxing', 'Colorful', 'PvP']","PC, PlayStation, Xbox, Nintendo",Strategy,PlayStation
The Settlers New Allies,2024-03-26,2750080.0,39.99,24600.0,820.0,9400.0,47.683,Strategy,Ubisoft,Ubisoft,AAA,658000.0,"['Strategy', 'Simulation', 'Singleplayer', 'Multiplayer', 'Economy', 'Colony Sim', 'Crafting', 'Tactical', 'God Game', '3D', 'Building', 'RTS', 'City Builder', 'Base Building', 'Management', 'Relaxing', 'Colorful', 'PvP']","PC, PlayStation, Xbox, Nintendo",Strategy,Xbox
The Settlers New Allies,2024-03-26,2750080.0,39.99,24600.0,820.0,9400.0,47.683,Strategy,Ubisoft,Ubisoft,AAA,658000.0,"['Strategy', 'Simulation', 'Singleplayer', 'Multiplayer', 'Economy', 'Colony Sim', 'Crafting', 'Tactical', 'God Game', '3D', 'Building', 'RTS', 'City Builder', 'Base Building', 'Management', 'Relaxing', 'Colorful', 'PvP']","PC, PlayStation, Xbox, Nintendo",Strategy,Nintendo
Alone in the Dark,2024-03-20,1310410.0,39.99,99120.0,3304.0,31194.0,79.086,"Action, Adventure",Pieces Interactive,THQ Nordic,AA,3900000.0,"['Action', 'Adventure', 'Lovecraftian', 'Psychological Horror', 'Mystery', 'Dark', 'Thriller', 'Third-Person', 'Survival Horror', 'Surreal', 'Cinematic', 'Detective', 'Psychological', 'Supernatural', 'Narration', 'Noir', 'Combat', 'Female Protagonist', 'Horror', 'Realistic']","PC, PlayStation, Xbox",Action,PC
Alone in the Dark,2024-03-20,1310410.0,39.99,99120.0,3304.0,31194.0,79.086,"Action, Adventure",Pieces Interactive,THQ Nordic,AA,3900000.0,"['Action', 'Adventure', 'Lovecraftian', 'Psychological Horror', 'Mystery', 'Dark', 'Thriller', 'Third-Person', 'Survival Horror', 'Surreal', 'Cinematic', 'Detective', 'Psychological', 'Supernatural', 'Narration', 'Noir', 'Combat', 'Female Protagonist', 'Horror', 'Realistic']","PC, PlayStation, Xbox",Action,PlayStation
Alone in the Dark,2024-03-20,1310410.0,39.99,99120.0,3304.0,31194.0,79.086,"Action, Adventure",Pieces Interactive,THQ Nordic,AA,3900000.0,"['Action', 'Adventure', 'Lovecraftian', 'Psychological Horror', 'Mystery', 'Dark', 'Thriller', 'Third-Person', 'Survival Horror', 'Surreal', 'Cinematic', 'Detective', 'Psychological', 'Supernatural', 'Narration', 'Noir', 'Combat', 'Female Protagonist', 'Horror', 'Realistic']","PC, PlayStation, Xbox",Action,Xbox
STAR WARS Battlefront Classic Collection,2024-03-14,2446550.0,35.01,228000.0,7587.0,19857.0,22.631,Action,Aspyr,Aspyr,AA,6400000.0,"['Action', 'Old School', 'Robots', 'Aliens', 'Driving', 'Split Screen', 'First-Person', 'Third-Person Shooter', 'Artificial Intelligence', 'War', 'Military', 'Third-Person', 'Tactical', 'Futuristic', '3D', 'FPS', 'Shooter', 'Space', 'Sci-fi', 'Retro']","PC, PlayStation, Xbox, Nintendo",Action,PC
STAR WARS Battlefront Classic Collection,2024-03-14,2446550.0,35.01,228000.0,7587.0,19857.0,22.631,Action,Aspyr,Aspyr,AA,6400000.0,"['Action', 'Old School', 'Robots', 'Aliens', 'Driving', 'Split Screen', 'First-Person', 'Third-Person Shooter', 'Artificial Intelligence', 'War', 'Military', 'Third-Person', 'Tactical', 'Futuristic', '3D', 'FPS', 'Shooter', 'Space', 'Sci-fi', 'Retro']","PC, PlayStation, Xbox, Nintendo",Action,PlayStation
STAR WARS Battlefront Classic Collection,2024-03-14,2446550.0,35.01,228000.0,7587.0,19857.0,22.631,Action,Aspyr,Aspyr,AA,6400000.0,"['Action', 'Old School', 'Robots', 'Aliens', 'Driving', 'Split Screen', 'First-Person', 'Third-Person Shooter', 'Artificial Intelligence', 'War', 'Military', 'Third-Person', 'Tactical', 'Futuristic', '3D', 'FPS', 'Shooter', 'Space', 'Sci-fi', 'Retro']","PC, PlayStation, Xbox, Nintendo",Action,Xbox
STAR WARS Battlefront Classic Collection,2024-03-14,2446550.0,35.01,228000.0,7587.0,19857.0,22.631,Action,Aspyr,Aspyr,AA,6400000.0,"['Action', 'Old School', 'Robots', 'Aliens', 'Driving', 'Split Screen', 'First-Person', 'Third-Person Shooter', 'Artificial Intelligence', 'War', 'Military', 'Third-Person', 'Tactical', 'Futuristic', '3D', 'FPS', 'Shooter', 'Space', 'Sci-fi', 'Retro']","PC, PlayStation, Xbox, Nintendo",Action,Nintendo
Contra Operation Galuga,2024-03-12,2235020.0,39.99,20910.0,697.0,12244.0,88.235,Action,WayForward ,KONAMI,AA,586000.0,"['Action', 'Side Scroller', 'Tutorial', 'Aliens', 'Controller', '1980s', 'Character Customization', 'PvE', '2D Platformer', 'Combat', ""1990's"", '2D', 'Female Protagonist', 'Platformer', 'Arcade', 'Shooter', ""Shoot 'Em Up"", 'Story Rich', 'Sci-fi', 'Retro']","PC, PlayStation, Xbox, Nintendo",Action,PC
Contra Operation Galuga,2024-03-12,2235020.0,39.99,20910.0,697.0,12244.0,88.235,Action,WayForward ,KONAMI,AA,586000.0,"['Action', 'Side Scroller', 'Tutorial', 'Aliens', 'Controller', '1980s', 'Character Customization', 'PvE', '2D Platformer', 'Combat', ""1990's"", '2D', 'Female Protagonist', 'Platformer', 'Arcade', 'Shooter', ""Shoot 'Em Up"", 'Story Rich', 'Sci-fi', 'Retro']","PC, PlayStation, Xbox, Nintendo",Action,PlayStation
Contra Operation Galuga,2024-03-12,2235020.0,39.99,20910.0,697.0,12244.0,88.235,Action,WayForward ,KONAMI,AA,586000.0,"['Action', 'Side Scroller', 'Tutorial', 'Aliens', 'Controller', '1980s', 'Character Customization', 'PvE', '2D Platformer', 'Combat', ""1990's"", '2D', 'Female Protagonist', 'Platformer', 'Arcade', 'Shooter', ""Shoot 'Em Up"", 'Story Rich', 'Sci-fi', 'Retro']","PC, PlayStation, Xbox, Nintendo",Action,Xbox
Contra Operation Galuga,2024-03-12,2235020.0,39.99,20910.0,697.0,12244.0,88.235,Action,WayForward ,KONAMI,AA,586000.0,"['Action', 'Side Scroller', 'Tutorial', 'Aliens', 'Controller', '1980s', 'Character Customization', 'PvE', '2D Platformer', 'Combat', ""1990's"", '2D', 'Female Protagonist', 'Platformer', 'Arcade', 'Shooter', ""Shoot 'Em Up"", 'Story Rich', 'Sci-fi', 'Retro']","PC, PlayStation, Xbox, Nintendo",Action,Nintendo
WWE 2K24,2024-03-08,2315690.0,59.99,222000.0,7411.0,13238.0,74.524,"Simulation, Sports",Visual Concepts,2K,AAA,8600000.0,"['Simulation', 'Singleplayer', 'Casual', 'Multiplayer', 'Sports', 'Controller', 'Co-op', 'Fighting', 'Online Co-Op', 'Character Customization', 'Local Multiplayer', 'Local Co-Op', '3D Fighter', 'Wrestling', '3D', 'Sandbox', 'PvP', 'Realistic', 'Sexual Content']","PC, PlayStation, Xbox",Sports,PC
WWE 2K24,2024-03-08,2315690.0,59.99,222000.0,7411.0,13238.0,74.524,"Simulation, Sports",Visual Concepts,2K,AAA,8600000.0,"['Simulation', 'Singleplayer', 'Casual', 'Multiplayer', 'Sports', 'Controller', 'Co-op', 'Fighting', 'Online Co-Op', 'Character Customization', 'Local Multiplayer', 'Local Co-Op', '3D Fighter', 'Wrestling', '3D', 'Sandbox', 'PvP', 'Realistic', 'Sexual Content']","PC, PlayStation, Xbox",Sports,PlayStation
WWE 2K24,2024-03-08,2315690.0,59.99,222000.0,7411.0,13238.0,74.524,"Simulation, Sports",Visual Concepts,2K,AAA,8600000.0,"['Simulation', 'Singleplayer', 'Casual', 'Multiplayer', 'Sports', 'Controller', 'Co-op', 'Fighting', 'Online Co-Op', 'Character Customization', 'Local Multiplayer', 'Local Co-Op', '3D Fighter', 'Wrestling', '3D', 'Sandbox', 'PvP', 'Realistic', 'Sexual Content']","PC, PlayStation, Xbox",Sports,Xbox
Expeditions A MudRunner Game,2024-03-05,2477340.0,39.99,118000.0,3926.0,40545.0,54.126,"Adventure, Simulation, Racing",Saber Interactive,Focus Entertainment,AA,3300000.0,"['Simulation', 'Singleplayer', 'Multiplayer', 'Automobile Sim', 'Racing', 'Offroad', 'Nature', 'Driving', 'Co-op', 'Moddable', 'Online Co-Op', 'Character Customization', 'Science', 'Transportation', 'Building', 'Exploration', 'Physics', 'Base Building', 'Open World', 'Realistic']","PC, PlayStation, Xbox, Nintendo",Simulation,PC
Expeditions A MudRunner Game,2024-03-05,2477340.0,39.99,118000.0,3926.0,40545.0,54.126,"Adventure, Simulation, Racing",Saber Interactive,Focus Entertainment,AA,3300000.0,"['Simulation', 'Singleplayer', 'Multiplayer', 'Automobile Sim', 'Racing', 'Offroad', 'Nature', 'Driving', 'Co-op', 'Moddable', 'Online Co-Op', 'Character Customization', 'Science', 'Transportation', 'Building', 'Exploration', 'Physics', 'Base Building', 'Open World', 'Realistic']","PC, PlayStation, Xbox, Nintendo",Simulation,PlayStation
Expeditions A MudRunner Game,2024-03-05,2477340.0,39.99,118000.0,3926.0,40545.0,54.126,"Adventure, Simulation, Racing",Saber Interactive,Focus Entertainment,AA,3300000.0,"['Simulation', 'Singleplayer', 'Multiplayer', 'Automobile Sim', 'Racing', 'Offroad', 'Nature', 'Driving', 'Co-op', 'Moddable', 'Online Co-Op', 'Character Customization', 'Science', 'Transportation', 'Building', 'Exploration', 'Physics', 'Base Building', 'Open World', 'Realistic']","PC, PlayStation, Xbox, Nintendo",Simulation,Xbox
Expeditions A MudRunner Game,2024-03-05,2477340.0,39.99,118000.0,3926.0,40545.0,54.126,"Adventure, Simulation, Racing",Saber Interactive,Focus Entertainment,AA,3300000.0,"['Simulation', 'Singleplayer', 'Multiplayer', 'Automobile Sim', 'Racing', 'Offroad', 'Nature', 'Driving', 'Co-op', 'Moddable', 'Online Co-Op', 'Character Customization', 'Science', 'Transportation', 'Building', 'Exploration', 'Physics', 'Base Building', 'Open World', 'Realistic']","PC, PlayStation, Xbox, Nintendo",Simulation,Nintendo
